,content,country-birth,rhyme,met
2922,"No hostigó la ambición mi noble anhelo
de encontrar la verdad, rendí mi frente
humillada en el polvo, mi fe ardiente
encaminó mi pensamiento al cielo;
y en alas de esa fe, tanto su vuelo
remontó, que las brumas de la mente
mezquina disipó resplandeciente
la eterna luz, rasgando el denso velo
Desde allí, con espléndida evidencia,
el enigma insoluble de la ciencia
resuelto contemplé, porque el humano
entendimiento olvida en su impotencia
que tan sólo de Dios en la Omnisciencia
está la clave del sublime arcano
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'C', 'C', 'D']","['+-+--+-+-+-', '--+--+-+-+-', '--+--+--++-', '---+---+-+-', '-+-+-++--+-', '--+--+---+-', '-+---+---+-', '-+-+-+-+-+-', '--+--+---+-', '--+--+---+-', '-+---+---+-', '---+-+---+-', '-++--+---+-', '-+-+---+-+-']"
2923,"Yo amo las tristes almas dolorosas
que la intensa amargura ha devorado:
el valle, por la lava calcinado,
da ricas vides y fragantes rosas
¡Lejos de mí las risas bulliciosas!
¡Lejos de mí el placer emponzoñado!
Yo amé siempre el dolor, raudal sagrado
de purísimas lágrimas hermosas
Triste es todo lo grande, noble y fuerte,
el libro de la Historia, los Profetas,
los abismos, los templos seculares.
Tétrico es el amor como la muerte,
lúgubre el corazón de los poetas,
y amargos son los dilatados mares.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-+---+-', '--+--++--+-', '-+---+---+-', '++-+---+-+-', '---+-+---+-', '---+-+---+-', '+++--+-+-+-', '--+--+---+-', '+++-++-+-+-', '-+---+---+-', '--+--+---+-', '+-+--+---+-', '+----+---+-', '-+-+---+-+-']"
2924,"De tal modo en la vida el arte impera,
que con éxito enorme, y a diario,
del mundo en el magnífico escenario
hace de histrión la humanidad entera.
Finge, miente, disfraza o exagera
cada cual su sentir, que es necesario
ocultar las ruindades del armario
con el velo traidor de la quimera
Y como nadie de inquirir se cura
si con honra llegaron a la altura
los primeros actores de la farsa,
subir, por cualquier senda, es lo importante,
llegar hasta la cúspide triunfante,
ser actor distinguido, no comparsa.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['-++--+-+-+-', '--+--+---+-', '-+---+---+-', '+--+---+-+-', '+-+--+---+-', '+----++--+-', '--+--+---+-', '--+--+---+-', '---+---+-+-', '--+--+---+-', '--+--+---+-', '-+--+++--+-', '-+---+---+-', '+-+--+-+-+-']"
2925,"¡Qué herejía, Señor! Ir al Falstaff
zumbándome las notas del Surcouff!
Seguro que no duermo ni en le Pouff,
si no tomo el Estroncio de Paraff.
Igual que en mares el pirata Graff
o en tierras firmes el emir Yusuff,
persígueme Offenbach, Verdi y Buruouff,
como persigue en los Madgyares, Raff.
Por ver al general Stambuloff,
que parece un espectro de Radcliff,
alto como la torre Malakoff,
fui al teatro no más Venga un rosbiff;
y o me olvido del ruso del Azoff
o sueños con los bárbaros del Riff.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+--+--+-', '-+-+-+---+-', '-+--++--++-', '-++------+-', '-+-+---+-+-', '-+-+---+-+-', '-+-+-++--+-', '---+---+-+-', '-+---+---+-', '--++-+---+-', '+----+---+-', '+--+-+++-+-', '--+--+---+-', '-+---+---+-']"
2926,"¡Todo nos llega tarde, -hasta la muerte
Nunca se satisface ni se alcanza
la dulce posesión de una esperanza
cuando el deseo acósanos más fuerte
Todo puede llegar; pero se advierte
que todo llega tarde: la bonanza,
después de la tragedia; la alabanza,
cuando está ya la aspiración inerte
La Justicia nos muestra su balanza,
cuando sus siglos en la Historia vierte
el tiempo mudo que en el orbe avanza;
Y la Gloria, esa ninfa de la suerte,
sólo en las viejas sepulturas danza
Todo nos llega tarde: -hasta la muerte.
",10,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'A']","['+-++-+---+-', '+----+---+-', '-+---++--+-', '---+-+--++-', '+-+--+---+-', '-+-+-+---+-', '-----+---+-', '--++---+-+-', '--+-++---+-', '---+---+-+-', '-+-+---+-+-', '--++-+---+-', '+--+---+-+-', '+-++-+---+-']"
2927,"Al clamor de la pública alegría
en que el pecho español su aliento apura,
de cuyos ecos a su cueva oscura
huye bramando la Discordia impía,
gozad ¡oh Rey! en tan dichoso día,
nuncio veraz de siglos de ventura,
la flor de gentileza y hermosura
que la bella Parténope os envía
Nunca el vivo placer, Fernando augusto,
que en vuestra frente generosa brilla,
altere de fortuna el ceño adusto;
y a tan plácida unión deba Castilla
un príncipe feliz, clemente, justo,
a quien doblen dos mundos la rodilla
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['--+--+---+-', '--+--+-+-+-', '---+---+-+-', '+--+---+-+-', '-+-+-+-+-+-', '+--+-+---+-', '-+---+---+-', '--+--+-+-+-', '+-+--+-+-+-', '---+---+-+-', '-+---+-+-+-', '-++--++--+-', '++---+-+-+-', '--+-++---+-']"
2928,"Ni temo el odio, ni el desdén me irrita,
ni late el corazón, ni el alma inquieta
con la imagen de un lauro de poeta
goza feliz; ni férvida palpita
El fuego de la gloria no me agita,
ni está mi vida a la ambición sujeta;
mi más bella ilusión es cual saeta,
mi esperanza mejor es flor marchita.
Versos delirios lágrimas anhelo
nubes y nieblas son en mar sombrío;
ni espero bien, ni de mi amor me duelo;
sus alas pliega el pensamiento mío,
y fijando los ojos en el cielo
tan sólo en Dios y en su bondad confío.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['-+-+---+++-', '-+---+-+-+-', '--+-++---+-', '+--+-+---+-', '-+---+-+++-', '-+-+---+-+-', '-++--++--+-', '--+--+++-+-', '+-+-+--+-', '+--+-+-+-+-', '++-+---+++-', '-+-+---+-+-', '--+--+---+-', '++-+---+-+-']"
2929,"Gasto mis pasos y mis tristes días
tras un deseo loco y engañoso,
que sostiene el vivir dificultoso
con vanas esperanzas y alegrías;
y encontrado mi daño por mil vías,
sin ser abierta senda a mi reposo,
doquier que vuelvo el rostro lastimoso,
hay campo lleno de miserias mías.
Miseria será todo y desventura,
hasta que se ejecute la postrera
en los cansados años de mi vida.
Pagará el pensamiento su locura,
y morirá el deseo cuando muera
el alma, que es vivienda aborrecida
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+---+-+-', '-+-++----+-', '--+--+---+-', '-+---+---+-', '--+--+--++-', '-+-+-+---+-', '-+-+-+---+-', '++-+---+-+-', '-+--++---+-', '-----+---+-', '---+-+---+-', '--+--+---+-', '---+-+---+-', '-+-+-+---+-']"
2930,"Se riza en el sonoro acantilado
el temblor de las olas palpitantes,
y al romperse la espuma en el collado,
se convierte en diluvio de diamantes
Va muriendo el crepúsculo Encorvado
viejo lobo de mar, de ojos brillantes,
nos narra un cuento, con su hablar pausado,
de un naufragio que tuvo tiempos antes
El viejo marinero se anticipa
a las preguntas con un gesto fino,
y enciende, al fin, con parquedad, su pipa
Y en sus ojos, azules y salvajes,
se pinta la visión de otros paisajes
que vio en sus juventudes de marino
",1,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'D', 'C', 'E', 'E', 'D']","['-+---+---+-', '--+--+---+-', '--++-+---+-', '--+--+---+-', '+--+---+-', '+-+--++--+-', '++++---+-+-', '+-+--+-+-+-', '-+---+---+-', '---+--++-+-', '-+-+---+-+-', '--+--+---+-', '-+---++--+-', '-+---+---+-']"
2931,"Reina desotras flores, fresca rosa,
primero honor de abril y de este prado,
así te privilegie el cierzo helado,
y respete la helada rigurosa.
Y así, goces, que es más, de la hermosa
palma de mi señora, y su dorado
cabello adornes, y el color rosado,
de ver su rostro, aumentes, vergonzosa;
que me guardes la lágrimas que vierto
en tu pintado seno, y si te toca
a sus labios aquella a quien adoro,
en tus hojas, mi bien, irá encubierto,
porque si llegan a su dulce boca,
dulces serán las lágrimas que lloro.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-+-+-+-', '-+-+---+-+-', '-++--+-+-+-', '--+--+---+-', '-++-++---+-', '+----+---+-', '-+-+---+-+-', '-+-+-+---+-', '--+--+---+-', '---+-+--++-', '--+--+---+-', '--+--+-+-+-', '---+---+-+-', '+--+-+---+-']"
2932,"Yo vi del rojo sol la luz serena
turbarse y que en un punto desparece
su alegre faz, y en torno se oscurece
el cielo, con tiniebla de horror llena
El Austro proceloso airado suena,
crece su furia, y la tormenta crece,
y en los hombros de e Atlante se estremece
el alto Olimpo, y con espanto truena
Mas luego vi romperse el negro velo
deshecho en agua, y a su luz primera
restituirse alegre el claro día
Y de nuevo esplendor ornado el cielo
miré, y dije: ¿Quién sabe si le espera
igual mudanza a la fortuna mía?
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['++-+-+-+-+-', '-++-++---+-', '-+-+-+---+-', '-+---+--++-', '-+---+-+-+-', '+-+----+-+-', '--+-+-+---+-', '-+-+---+-+-', '-+-+-+++-+-', '-+-+---+-+-', '--+++--+-+-', '--+--+-+-+-', '-++-++--++-', '-+-+---+-+-']"
2933,"Cuán triste yace el corazón, parece
vencido gladiador falto de aliento,
y cuán triste también el pensamiento
cuál pájaro aterido desfallece
Ya entre brumas apenas resplandece
el sol que iluminó mi firmamento,
ya el goce apenas de su dulce acento
al blando arrullo su licor me ofrece
Tú eres la última flor que hallé en mi senda,
la última flor a la que di en ofrenda
la última llama que en mi ser ardía
La rama de verdor improfanado
del árbol del amor donde ha cantado
su última estrofa la esperanza mía
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['++-+---+-+-', '-+---++--+-', '-++--+---+-', '++---+---+-', '+-+--+---+-', '-+---+---+-', '++-+---+-+-', '-+-+---+++-', '+-+--+-+-+-', '+--+---+-+-', '+--+---+-+-', '-+---+---+-', '-+---+-+-+-', '+--+---+-+-']"
2934,"¿Ves ese roble que abatir no pudo
ayer el huracán que asoló el monte
y que finge en el monte un alto y rudo
centinela que mira el horizonte?
El rayo apenas lo agrietó; sereno
sobre su vieja alfombra de hojarasca
se yergue aún como retando al trueno
que la furia azuzó de la borrasca
Se tú como ese roble: que la herida
que abra en tu pecho el dardo de la suerte
sin causarte escozor sane enseguida
Labora y triunfa como sano y fuerte
para que el lauro que te da la vida
flote sobre el remanso de la muerte
",10,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'F', 'E', 'F', 'E', 'F']","['++-+---+++-', '-+---+--++-', '--+--+++-+-', '--+--+---+-', '-+-+-+-+-+-', '---+-+---+-', '-++---+--+-', '--+--+---+-', '-+-+-+---+-', '+--+-+---+-', '--++-++--+-', '-+-+---+-+-', '---+--++-+-', '+----+---+-']"
2935,"Fuiste un Hijo del Sol, fuiste un Diamante
en que la envidia con cincel atento
un precioso labró encarecimiento
de lo que sufre el Docto al ignorante
Más invadido espero, más constante
dejaste (aventajando al lucimiento)
en fama de ingenioso al escarmiento,
en crédito al castigo de elegante
Lo moderado ya por lo infinito
trocaste, y tu memoria esclarecida
su nombre con tu pluma dejó escrito
Que es del valor la prueba más ceñida,
donde el mérito pasa por delito,
el volver las espaldas a la vida.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['++---+++-+-', '---+---+-+-', '+-+--+---+-', '---+-+---+-', '+--+-+-+-+-', '-+---+---+-', '-+---+---+-', '-+---+---+-', '---+-+---+-', '-+---+---+-', '-+---+--++-', '+--+-+-+-+-', '--+--+---+-', '--+--+---+-']"
2936,"Ve, suspiro caliente, al pecho frío
de aquella viva piedra por quien muero;
que libre va de culpa el mensajero,
aunque no sé en tal parte, siendo mío
Loarte has que en extraño señorío
entraste mis querellas tú el primero,
y que ablandaste un corazón de acero,
que se templó en mis ojos, hechos río
Seguro vas, pues el amor te guía,
y más llevando nuevas de mi muerte
adonde buscan gloria con mis daños.
Quizá entrará el amor do no solía,
y con el fin de mis pasados años
comenzarán los buenos de mi suerte.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'E', 'D']","['+-+--+-+-+-', '-+-+-+---+-', '-+-+-+---+-', '--++++-+-+-', '++---+---+-', '-+---+-+-+-', '---++--+-+-', '---+-+-+-+-', '-+-+---+++-', '-+-+-+---+-', '---+-+---+-', '-+-+-+++-+-', '---+---+-+-', '---+-+---+-']"
2937,"De soberbia Babel torre confusa,
ejemplo admiro en émula grandeza
perpetuamente, si en menor alteza
pirámides alzó planta difusa
De aquélla que el castigo en vano excusa,
pues vio en su ruina su mayor vileza,
ésta, si bien altiva, es más firmeza
promete la piedad que no rehusa
A tu Lonja, Sevilla, comparados
bien pudiera Babilonia y sus gigantes,
que en igual confusión ambos los veo
Mas si quieres gozar siglos dorados
reprime tus pasiones arrogantes,
e igualará el poder a tu deseo.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['--+--++--+-', '-+-+-+---+-', '-+-+---+-+-', '-+---++--+-', '-+---+-+-+-', '-+-+---+-+-', '+--+-+++-+-', '-+---+-+-+-', '--+--+---+-', '+-+---+---+-', '--+--++-++-', '--+--++--+-', '-+---+---+-', '---+-+---+-']"
2938,"¿Ríes, lector? Recorta lo que quieras,
borra algún adjetivo majadero,
o supón simplemente que exagero
al quererte pintar estas lumbreras.
Podrás pensar de estas cabezas hueras
que algo me habré dejado en el tintero,
que son duros mis juicios Yo no quiero
negarte que hay sus bromas en las veras
Podré haber recargado el colorido,
mas no me negarás, lector querido,
que tú conoces bardos y escritores
que si no han rebuznado todavía
nos sueltan un rebuzno cualquier día,
por no saber hacer cosas mejores.
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'C', 'D', 'E', 'E', 'D']","['+--++--+-', '+-+--+---+-', '--++-+---+-', '--++-++--+-', '-+-++--+-+-', '+-++-+---+-', '-++--+-+++-', '-+++-+---+-', '-++--+---+-', '-++--+-+-+-', '-+-+-+---+-', '--+--+---+-', '++-+-+--++-', '-+-+-++--+-']"
2939,"Tiemble la tierra, y con furor horrendo
Euro los montes de su gruta rompa,
al arma toque, y de su vana trompa
huyan las nubes al horrible estruendo
Tema volver al mundo al caos tremendo,
y el móvil que sus cursos interrumpa
victoria clame, y con gloriosa pompa
celebre el triunfo bravo y estupendo;
que si a toda la tierra es formidable
el viento bravo, vano y furibundo,
un suspiro de amor con aura afable
suspende las esferas y el profundo,
sujeta al bruto más inexpugnable,
y con él la razón, que es más que el mundo.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+---+-+-', '+--+---+-+-', '-+-+---+-+-', '+--+---+-+-', '+--+-+-+-+-', '-+---+---+-', '-+-+---+-+-', '-+-+-+---+-', '--+--++--+-', '-+-+-+---+-', '+-+--+-+-+-', '-+---+---+-', '-+-+-+---+-', '--+--+++-+-']"
2940,"Ante tu canto, en plectro dilatado,
la eterna Fama, o del Tormes undoso
Canoro Cline, fin que el tiempo, odioso
Leteo, ofulque a tanta gloria el grado
No de la envidia, el Midas obstinado
niegue a tu labio acento el Lauro honroso
pues gustar mejor pudo decoroso,
el Numen dulce, el Helicón sagrado
Y la Penea Ninfa, que de Apolo,
el docto empleo le negó a sus brazos,
(trocó a las ansias de un amor prudente).
Hoy nuevo Apolo, a ti te ofrezco solo,
con amoroso afecto, ardientes lazos,
que ciñan de tu ser, la adulta frente.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+---+-', '-+-+--+--+-', '---+-+-+-+-', '-++-+-+--+-', '+--+-+---+-', '+--+-+-+-+-', '--+-++---+-', '-+-+---+-+-', '----+----+-', '-+-++-+--+-', '-+-+-+-+-+-', '++-+-+++-+-', '---+-+-+-+-', '-+---+-+-+-']"
2941,"Ya tenemos la junta convocada
y ya junta en la sala triste queda
Están en ella Vera y Espronceda,
gente de mal vivir y acalorada;
Dios quiera que la junta sea acabada
con bien y que no salga de vereda;
y puesto que la pobre hacer no pueda
ninguna cosa grande ni abultada,
por lo menos no salga dolorida,
en sus miembros haciendo fatal poda,
poniendo a algunos de ellos dura brida
que le haga mascar barro, escupir soda,
y enseñarnos la picha tan desnuda
que de ser tal varón no deje duda.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'E', 'E']","['+-+--+---+-', '-++--+-+-+-', '-+-+-+---+-', '+----+---+-', '-+---+-+-+-', '-+--++---+-', '-+---+-+++-', '-+-+-+---+-', '--+-++---+-', '--+--+--++-', '-+-+-+-+-+-', '-+--++--++-', '--++-+-+-+-', '--++-+++-+-']"
2942,"Ha despertado más hermoso el día;
abril exhala sus aromas suaves,
y en el follaje las canoras aves
ensayan una nueva melodía.
Entona tus cantares, alma mía;
corazón, que en el pecho ya no cabes,
declara sin ambages cuanto sabes
sobre el dulce por qué de tu alegría.
La que alienta mis sueños juveniles
y brilla para mí cual blanca estrella
de mi vida en mis noches más hostiles
Si tan bella fue ayer, hoy es más bella;
hoy, porque cumple veinticinco abriles,
y cada abril es una flor en ella.
",10,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+-+-+-', '---+---+-+-', '---+---+-+-', '-+-+-+---+-', '-+---+-+-+-', '--+--+-+++-', '-+--+--+-+-', '--+--+---+-', '--+--+---+-', '-+---+++-+-', '--+--+-+-+-', '-+++-+++++-', '+--+---+-+-', '-+--++-+-+-']"
2943,"El sol de Junio impiedad fulgura
del claro Betis sobre la ancha orilla,
y las alegres calles de Sevilla
ofrecen por doquier sombra y frescura
La semioscuridad que les procura
la blanca vela, a modo de sombrilla,
es una triste lobreguez que brilla,
es una alegre claridad oscura
Al todo protector clemente y pío,
todo se acoge mustio y sofocado
Desde que empieza el fuego del estío,
con nardos y claveles por alfombra,
harto de claridad, de sol hastiado,
el pueblo de la luz vive en la sombra.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'E', 'D', 'E']","['-+-----+-+-', '-+-+---+-+-', '---+-+---+-', '-+---++--+-', '-----+-+-+-', '-+-+-----+-', '++-+---+-+-', '++-+---+-+-', '-+---+-+-+-', '+--+-+---+-', '---+-+---+-', '-+---+---+-', '+----+-+-+-', '-+---++--+-']"
2944,"¡Qué lejos está un necio de entenderse!
¡Qué cerca un majadero de enojarse!
¡Qué pesado es un torpe en atajarse!
¡y qué liviano un simple de correrse!
El uno es imposible conocerse,
el otro no hay querer desengañarse,
y así no puede el necio adelgazarse,
que todo es para más entorpecerse.
Al fin se han de tratar con presupuesto,
que son en defender su desatino
más zafios y más tiesos que un villano
Mas si el más sabio de ellos es un cesto,
y no hay poder meterlos en camino,
dejarlos por quien son es lo más sano.
",3,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B', 'C', 'D', 'B', 'C', 'D']","['++--++---+-', '+++--+---+-', '+-++++---+-', '-+-+++---+-', '-++--+---+-', '-+-+-+---++-', '-+++-+---+-', '-++--+---+-', '-++--+---+-', '-+---+---+-', '++--++-+-+-', '--++-+-+++-', '-+-+-++--+-', '-++--++-++-']"
2945,"Ven Himeneo, ven: la desposada
amable y bella colma de ventura,
y en la nupcial corona le asegura
la vida más feliz y bienhadada:
Suave el yugo de amor y su lazada
al pecho inspira celestial dulzura,
y del querido esposo en la ternura
su dicha logre ver siempre cifrada
Ven, Himeneo: de las bellas flores
que de Cuba germina el feliz suelo
de tan variadas formas y colores,
cubre su lecho de un dosel: que el cielo
de bendición los llene, y sus favores
derrame en ellos y eternal consuelo
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+--+-+---+-', '-+-+-+---+-', '---+-+-+-+-', '-+-+-+---+-', '+-+--+---+-', '-+-+---+-+-', '---+-+---+-', '-+-+-++--+-', '+--+---+-+-', '--+--+--++-', '-+-+-+---+-', '+--+-+-+-+-', '---+++---+-', '-+-+---+-+-']"
2946,"¿Qué presagio feliz, qué luz hermosa
de la cuna del alba hasta occidente,
al mostrarse en su carro refulgente
el esplendente sol, brillo rabiosa?
¿En la vega florida y espaciosa
que cántico resuena blandamente,
que agrada los oídos y la mente?
La reina del jardín nació la rosa
Y en perfume de célica ambrosía
el aire hinchando, embriaga su dulzura,
y al corazón inspira la alegría.
Que no en vano los cielos la hermosura
y el encanto la dieron que extasía,
corona del amor y la ternura
",1,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'C', 'D', 'C', 'D']","['+-+--+++-+-', '--+--+---+-', '--++-+---+-', '---+-++--+-', '--+--+---+-', '-+---+-+-+-', '-+---+---+-', '-+---+-+-+-', '--+--+---+-', '-+-+-+---+-', '---+-+---+-', '-++--+---+-', '--+-++---+-', '-+---+---+-']"
2947,"Ha cerrado la noche sobre la playa sola
y es ahora solemne el silencio del mar;
sólo, de cuando en cuando, el vaivén de una ola
rompe el hondo silencio de la noche lunar
Fulgen sobre las aguas veinte luces de anclados
bergantines, de mástiles que hienden el azul;
y se escucha un chis chas de dos remos cansados
que vibran a compás, bajo el nocturno tul
Brincan sobre la playa, rasgadas en vellones,
las olas, como Ondinas cazadas por Tritones,
que ajustaran a un ritmo su canción pertinaz.
La costa luce incierta; el viento pasa y gime;
y, al suave movimiento que el viento al mar imprime,
se balancea una barca en lánguido compás.
",1,"['A', 'B', 'A', 'B', 'C', 'D', 'C', 'D', 'E', 'E', 'F', 'G', 'G', 'F']","['+-+--+----+-+-', '++--+--+--+-', '+----+--+++-', '+-+--+---+--+-', '+----+-+-+--+-', '--+--+--+---+-', '--++-+-++--+-', '-+---+---+-+-', '+----+--+---+-', '-+---+--+---+-', '--+-++---+--+-', '-+-+-+-+-+-+-', '-+---+--+-+-+-', '---+-+-+---+-']"
2948,"Lisipo, a solas, el trasunto vero
pudo esculpir del macedonio Marte,
do, reguladas fuerzas y arte,
fue el escultor igual a su guerrero
Pues tú que agora juntas, Marte ibero,
al mundo antiguo tu segunda parte,
bien debe, quien intenta figurarte,
sobrar la industria del buril primero.
Mas como de Alejandro el soberano
reino te aumenta el cielo, gran Filipo,
así te da escultor que al suyo eccede
Ya ves docta labor en tosca mano,
que , oscureciendo el arte de Lisipo,
tu espíritu infundir al mármol puede.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+---+-+-', '+--+---+-+-', '+--+--+--+-', '+--+-+---+-', '-+-+-+-+-+-', '-+-+---+-+-', '++---+---+-', '-+-+---+-+-', '-----+---+-', '+-++-+-+-+-', '-+++-+---+-', '+++--+-+-+-', '---+-+---+-', '-+---+-+-+-']"
2949,"Perdió el amor en el celeste cielo,
pues al verle tan fatuo y delirante
ante los Dioses, su poder triunfante,
le quitaron sus armas y su velo.
Venus tierna, angustiosa, en dulce anhelo
a Júpiter clamó, triste, incesante,
y de su tierno y afligido infante
le pintó el desaliento y desconsuelo
Y el Padre de los Dioses, siempre humano,
al hijo desgraciado consolaba
y uno le concedió de sus despojos
-Elije, pues- le dijo, y el insano
no eligió su cadena ni su aljaba
sino la venda de cubrir los ojos
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['-+-+---+-+-', '--++++---+-', '---+---+-+-', '+-+--+---+-', '+-+--+-+-+-', '-+---++--+-', '---+--+--+-', '+-+--+---+-', '-----+-+-+-', '-+---+---+-', '+-+--+---+-', '-+--++---+-', '+-+--+---+-', '---+---+-+-']"
2950,"Anahuac: estadio fuiste de contiendas y pasiones,
mas hoy eres la doncella que orgullosa se levanta
desdeñando el himno rojo de fusiles y cañones,
son la paz entre los labios y el arrullo en la garganta
De tus hoscas torrenteras ya no surgen las traiciones;
en tus fértiles campiñas el trabajo su himno canta,
y en tus jóvenes ciudades el poder de los millones
multiplica los palacios bajo el oro de su planta
La razón ocupa el solio de las cátedras tranquilas;
nuestras madres ya no rezan, ya no anidan las esquilas
como pájaros broncíneos en la torre que despueblas.
Triunfa Spencer, muere Aquino, cae un mundo, un mundo brota
¡Todo es vida y esperanza! Solo el indio trota, trota
con el fardo a las espaldas y la frente en las tinieblas.
",4,"['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'C', 'C', 'D', 'E', 'E', 'D']","['-+-+-+---+---+-', '-++---+---+---+-', '--+-+-+---+---+-', '+-+---+---+---+-', '--+---+-+++---+-', '--+---+---+-+-+-', '--+---+---+---+-', '--+---+---+---+-', '--+-+-+---+---+-', '--+-+++-+++---+-', '--+---+---+---+-', '+---++-+-++++-+-', '+++--+-+-++-', '--+---+---+---+-']"
2951,"De sus doradas trenzas un cabello
la bella ninfa Doris cogió un día,
que licenciosamente le ponía
perfiles de oro al cristalino cuello
Con este sutil lazo, cuanto bello,
las dos manos, que asidas me tenía,
fuertemente me ataba, y me decía:
en fe de mío, no podrás rompello.
Búrleme yo, creyendo confiado,
ser tan fácil romper tan flaco nudo,
mas cuando lo intenté, creció mi pena.
Vime tan fuertemente aprisionado,
que ni bastó el valor, ni industria pudo
romper los hierros de tan gran cadena
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['---+-+-+-+-', '-+-+-+--++-', '---+-+-+-+-', '-+-+---+-+-', '-+--++-+-+-', '-++--+-+-+-', '+-+-++-+-+-', '-+---+-+-+-', '+-++-+---+-', '+++--+++-+-', '---+-+-+-+-', '+-++-+---+-', '-+-+-+-+-+-', '-+-+--++-+-']"
2952,"Canta en la noche, canta en la mañana,
ruiseñor, en el bosque tus amores;
canta, que llorará cuando tu llores
el alba perlas en la flor temprana
Teñido el cielo de amaranto y grana,
la brisa de la tarde entre las flores
suspirará también a los rigores
de tu amor triste y tu esperanza vana
Y en la noche serena, al puro rayo
de la callada luna, tus cantares
los ecos sonarán del bosque umbrío
Y vertiendo dulcísimo desmayo,
cual bálsamo suave a mis pesares,
endulzará tu acento el llanto mío.
",2,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'C', 'D', 'E', 'C', 'D', 'E']","['+--+-+---+-', '--+--+---+-', '+----+---+-', '-+-+---+-+-', '-+-+---+-+-', '-+---+---+-', '---+-+---+-', '--++---+-+-', '--+--+-+-+-', '---+-+---+-', '-+---+-+-+-', '--+--+---+-', '++--+----+-', '---+-+-+-+-']"
